score,content,text_clean,text_Stopword,text_tokens,text_tokens_stemmed
1,sekarang klo apply malah otomatis ke link gak jelas,sekarang klo apply malah otomatis ke link gak jelas,klo apply otomatis link gak,"['klo', 'apply', 'otomatis', 'link', 'gak']",klo apply otomatis link gak
2,Makin ribet!,makin ribet,ribet,['ribet'],ribet
5,Semoga terus kredible dan lowongan benar2 lowonga bukan hoax atau penipuan,semoga terus kredible dan lowongan benar2 lowonga bukan hoax atau penipuan,semoga kredible lowongan benar2 lowonga hoax penipuan,"['semoga', 'kredible', 'lowongan', 'benar2', 'lowonga', 'hoax', 'penipuan']",moga kredible lowong benar2 lowonga hoax tipu
5,HRD & GA Supervisor,hrd  ga supervisor,hrd ga supervisor,"['hrd', 'ga', 'supervisor']",hrd ga supervisor
1,"MASIH BAGUS SEBELUM DI UPDATE. KEKURANGAN SETELAH DI UPDATE: 1. UI APLIKASI BAIK DI PC (LAPTOP) ATAU DI HP JELEK. TIDAK ADA RANGE SALARY LG, TERUS HARUS LAMPIRKAN SURAT LAMARAN, SEDANGKAN DULU CUKUP CV SAJA. 2. PROSES LAMARAN DILIHAT PERUSAHAAN / TIDAK LOLOS TIDAK MENARIK. 3. SAAT CARI LOWONGAN KERJA TIDAK TERLIHAT RANGE GAJI. JADI KITA TIDAK TAHU APA ITU SESUAI GAJI YG KITA HARAPKAN ATAU TIDAK. APLIKASI SEKARANG KURANG TRANSPARAN LEBIH KE PRIVASI SEMUA GITU !!!!!",masih bagus sebelum di update kekurangan setelah di update 1 ui aplikasi baik di pc laptop atau di hp jelek tidak ada range salary lg terus harus lampirkan surat lamaran sedangkan dulu cukup cv saja 2 proses lamaran dilihat perusahaan  tidak lolos tidak menarik 3 saat cari lowongan kerja tidak terlihat range gaji jadi kita tidak tahu apa itu sesuai gaji yg kita harapkan atau tidak aplikasi sekarang kurang transparan lebih ke privasi semua gitu ,bagus update kekurangan update 1 ui aplikasi pc laptop hp jelek range salary lg lampirkan surat lamaran cv 2 proses lamaran perusahaan lolos menarik 3 cari lowongan kerja range gaji sesuai gaji yg harapkan aplikasi transparan privasi gitu,"['bagus', 'update', 'kekurangan', 'update', '1', 'ui', 'aplikasi', 'pc', 'laptop', 'hp', 'jelek', 'range', 'salary', 'lg', 'lampirkan', 'surat', 'lamaran', 'cv', '2', 'proses', 'lamaran', 'perusahaan', 'lolos', 'menarik', '3', 'cari', 'lowongan', 'kerja', 'range', 'gaji', 'sesuai', 'gaji', 'yg', 'harapkan', 'aplikasi', 'transparan', 'privasi', 'gitu']",bagus update kurang update 1 ui aplikasi pc laptop hp jelek range salary lg lampir surat lamar cv 2 proses lamar usaha lolos tarik 3 cari lowong kerja range gaji sesuai gaji yg harap aplikasi transparan privasi gitu
5,Saya suka sekali,saya suka sekali,suka,['suka'],suka
5,Bagus cuma saya ini sdh 69thn.apa bisa?,bagus cuma saya ini sdh 69thnapa bisa,bagus sdh 69thnapa,"['bagus', 'sdh', '69thnapa']",bagus sdh 69thnapa
5,Good jobs,good jobs,good jobs,"['good', 'jobs']",good jobs
5,Good,good,good,['good'],good
3,Beri fitur filter untuk pekerjaan sesuai jurusan juga dong. Karena pencarian saat ini tidak memberi rekomendasi loker yang spesifik berdasarkan pendidikan.,beri fitur filter untuk pekerjaan sesuai jurusan juga dong karena pencarian saat ini tidak memberi rekomendasi loker yang spesifik berdasarkan pendidikan,fitur filter pekerjaan sesuai jurusan pencarian rekomendasi loker spesifik berdasarkan pendidikan,"['fitur', 'filter', 'pekerjaan', 'sesuai', 'jurusan', 'pencarian', 'rekomendasi', 'loker', 'spesifik', 'berdasarkan', 'pendidikan']",fitur filter kerja sesuai jurus cari rekomendasi loker spesifik dasar didik
5,Mantap,mantap,mantap,['mantap'],mantap
2,"Banyak info loker ga jelas, dapet panggilan interview padahal ga pernah lamar di perusahaan tersebut pas di cek nama perusahaannya di maps dan google ga nemu",banyak info loker ga jelas dapet panggilan interview padahal ga pernah lamar di perusahaan tersebut pas di cek nama perusahaannya di maps dan google ga nemu,info loker ga dapet panggilan interview ga lamar perusahaan pas cek nama perusahaannya maps google ga nemu,"['info', 'loker', 'ga', 'dapet', 'panggilan', 'interview', 'ga', 'lamar', 'perusahaan', 'pas', 'cek', 'nama', 'perusahaannya', 'maps', 'google', 'ga', 'nemu']",info loker ga dapet panggil interview ga lamar usaha pas cek nama usaha maps google ga nemu
3,"Saya ada tahu beberapa lowongan yang terindikasi penipuan dengan ciri² yang saya tahu dari internet dan 1 loker yang terindikasi penipuan saya pernah datang intrvw dan dimintai uang, untung saya tolak. Sayang sekali yg dtg lebih dari 20 org wktu saya lihat. Tolonglah dibenahi dan ditindak. Loker yg 1 itu sdh saya laporkan. Tks.",saya ada tahu beberapa lowongan yang terindikasi penipuan dengan ciri yang saya tahu dari internet dan 1 loker yang terindikasi penipuan saya pernah datang intrvw dan dimintai uang untung saya tolak sayang sekali yg dtg lebih dari 20 org wktu saya lihat tolonglah dibenahi dan ditindak loker yg 1 itu sdh saya laporkan tks,lowongan terindikasi penipuan ciri internet 1 loker terindikasi penipuan intrvw uang untung tolak sayang yg dtg 20 org wktu lihat tolonglah dibenahi ditindak loker yg 1 sdh laporkan tks,"['lowongan', 'terindikasi', 'penipuan', 'ciri', 'internet', '1', 'loker', 'terindikasi', 'penipuan', 'intrvw', 'uang', 'untung', 'tolak', 'sayang', 'yg', 'dtg', '20', 'org', 'wktu', 'lihat', 'tolonglah', 'dibenahi', 'ditindak', 'loker', 'yg', '1', 'sdh', 'laporkan', 'tks']",lowong indikasi tipu ciri internet 1 loker indikasi tipu intrvw uang untung tolak sayang yg dtg 20 org wktu lihat tolong benah tindak loker yg 1 sdh lapor tks
5,Sangat membantu walaupun belum dapat kerja.,sangat membantu walaupun belum dapat kerja,membantu kerja,"['membantu', 'kerja']",bantu kerja
3,Tambahin fitur share link atau upload portofolio & upload dokumen sertifikat.,tambahin fitur share link atau upload portofolio  upload dokumen sertifikat,tambahin fitur share link upload portofolio upload dokumen sertifikat,"['tambahin', 'fitur', 'share', 'link', 'upload', 'portofolio', 'upload', 'dokumen', 'sertifikat']",tambahin fitur share link upload portofolio upload dokumen sertifikat
1,Applikasi tidak bermutu. Aplikasi bapuk,applikasi tidak bermutu aplikasi bapuk,applikasi bermutu aplikasi bapuk,"['applikasi', 'bermutu', 'aplikasi', 'bapuk']",applikasi mutu aplikasi bapuk
1,yang mau apply kyenya yang sudah punya pengalaman kerja di perusahaan..😥,yang mau apply kyenya yang sudah punya pengalaman kerja di perusahaan,apply kyenya pengalaman kerja perusahaan,"['apply', 'kyenya', 'pengalaman', 'kerja', 'perusahaan']",apply kyenya alam kerja usaha
4,aplikasi ini sangat membantu,aplikasi ini sangat membantu,aplikasi membantu,"['aplikasi', 'membantu']",aplikasi bantu
3,"Sebenarnya bagus. Tapi terkadang Keyword pencarian tidak sesuai. Dan usahakan yang memberikan lowongan itu sungguh tempat kerja, bukan penipuan.",sebenarnya bagus tapi terkadang keyword pencarian tidak sesuai dan usahakan yang memberikan lowongan itu sungguh tempat kerja bukan penipuan,bagus terkadang keyword pencarian sesuai usahakan lowongan sungguh kerja penipuan,"['bagus', 'terkadang', 'keyword', 'pencarian', 'sesuai', 'usahakan', 'lowongan', 'sungguh', 'kerja', 'penipuan']",bagus terkadang keyword cari sesuai usaha lowong sungguh kerja tipu
3,"Sudah beda ga kaya dulu, data nya sering bocor dpt panggilan ga jelas padahal ga pernah ngelamar🥲",sudah beda ga kaya dulu data nya sering bocor dpt panggilan ga jelas padahal ga pernah ngelamar,beda ga kaya data nya bocor dpt panggilan ga ga ngelamar,"['beda', 'ga', 'kaya', 'data', 'nya', 'bocor', 'dpt', 'panggilan', 'ga', 'ga', 'ngelamar']",beda ga kaya data nya bocor dpt panggil ga ga ngelamar
3,Setiap apply kirim lamaran selalu bug aneh bin ajaib,setiap apply kirim lamaran selalu bug aneh bin ajaib,apply kirim lamaran bug aneh bin ajaib,"['apply', 'kirim', 'lamaran', 'bug', 'aneh', 'bin', 'ajaib']",apply kirim lamar bug aneh bin ajaib
1,"Aplikasi job seeker yang sangat telat update loker. Saya dapet notifikasi email loker baru. Setelah di cek, ternyata lokernya sudah 10hari yang lalu, 3 hari, 14 hari dan selalu sudah berhari-hari. Padahal saya selalu cek info loker setiap hari Gimana saya bisa dapat pekerjaan melalui aplikasi ini. Sangat tidak berguna notifikasi update loker nya.",aplikasi job seeker yang sangat telat update loker saya dapet notifikasi email loker baru setelah di cek ternyata lokernya sudah 10hari yang lalu 3 hari 14 hari dan selalu sudah berharihari padahal saya selalu cek info loker setiap hari gimana saya bisa dapat pekerjaan melalui aplikasi ini sangat tidak berguna notifikasi update loker nya,aplikasi job seeker telat update loker dapet notifikasi email loker cek lokernya 10hari 3 14 berharihari cek info loker gimana pekerjaan aplikasi berguna notifikasi update loker nya,"['aplikasi', 'job', 'seeker', 'telat', 'update', 'loker', 'dapet', 'notifikasi', 'email', 'loker', 'cek', 'lokernya', '10hari', '3', '14', 'berharihari', 'cek', 'info', 'loker', 'gimana', 'pekerjaan', 'aplikasi', 'berguna', 'notifikasi', 'update', 'loker', 'nya']",aplikasi job seeker telat update loker dapet notifikasi email loker cek lokernya 10hari 3 14 berharihari cek info loker gimana kerja aplikasi guna notifikasi update loker nya
1,"Gk pernah dapat kerja dari sini, tapi update mulu + lemot aplikasi nya",gk pernah dapat kerja dari sini tapi update mulu  lemot aplikasi nya,gk kerja update mulu lemot aplikasi nya,"['gk', 'kerja', 'update', 'mulu', 'lemot', 'aplikasi', 'nya']",gk kerja update mulu lot aplikasi nya
5,Ok,ok,ok,['ok'],ok
5,Mantaf kerens utk info loker berqualitas,mantaf kerens utk info loker berqualitas,mantaf kerens utk info loker berqualitas,"['mantaf', 'kerens', 'utk', 'info', 'loker', 'berqualitas']",mantaf kerens utk info loker berqualitas
1,"Saya kecewa dengan apk jobstreet sekarang tidak terpercaya seperti yang dulu. Contohnya saya apply untuk part time di bioskop cgv poins, tapi Saya malah di WA entah dari pihak mana menjadi tiktok affiliate yang pekerjaannya online ngelike in postingan orang (tidak sesuai balasannya dengan job yang saya apply). Itu hanya satu contoh, pokoknya setiap saya apply, nanti ada WA mirip2 seperti itu terus. Sangat tidak berguna balasannya.",saya kecewa dengan apk jobstreet sekarang tidak terpercaya seperti yang dulu contohnya saya apply untuk part time di bioskop cgv poins tapi saya malah di wa entah dari pihak mana menjadi tiktok affiliate yang pekerjaannya online ngelike in postingan orang tidak sesuai balasannya dengan job yang saya apply itu hanya satu contoh pokoknya setiap saya apply nanti ada wa mirip2 seperti itu terus sangat tidak berguna balasannya,kecewa apk jobstreet terpercaya contohnya apply part time bioskop cgv poins wa tiktok affiliate pekerjaannya online ngelike in postingan orang sesuai balasannya job apply contoh pokoknya apply wa mirip2 berguna balasannya,"['kecewa', 'apk', 'jobstreet', 'terpercaya', 'contohnya', 'apply', 'part', 'time', 'bioskop', 'cgv', 'poins', 'wa', 'tiktok', 'affiliate', 'pekerjaannya', 'online', 'ngelike', 'in', 'postingan', 'orang', 'sesuai', 'balasannya', 'job', 'apply', 'contoh', 'pokoknya', 'apply', 'wa', 'mirip2', 'berguna', 'balasannya']",kecewa apk jobstreet percaya contoh apply part time bioskop cgv poins wa tiktok affiliate kerja online ngelike in postingan orang sesuai balas job apply contoh pokok apply wa mirip2 guna balas
5,Saya pengguna sejak tahun 2015. Info loker banyak.aplikasi sangat membantu sekali.tapi masih ada info loker yang tidak ada nama perusahaan atau di rahasiakan ini bisa menjadi indikasi negatif.,saya pengguna sejak tahun 2015 info loker banyakaplikasi sangat membantu sekalitapi masih ada info loker yang tidak ada nama perusahaan atau di rahasiakan ini bisa menjadi indikasi negatif,pengguna 2015 info loker banyakaplikasi membantu sekalitapi info loker nama perusahaan rahasiakan indikasi negatif,"['pengguna', '2015', 'info', 'loker', 'banyakaplikasi', 'membantu', 'sekalitapi', 'info', 'loker', 'nama', 'perusahaan', 'rahasiakan', 'indikasi', 'negatif']",guna 2015 info loker banyakaplikasi bantu sekalitapi info loker nama usaha rahasia indikasi negatif
1,Banyak banget spam link dari aplikasi lain saat klik melamar... Ini aplikasi cari kerja atau aplikasi iklan untuk aplikasi lain? Dan kebanyakan lowongan di apk lain itu hoax. Gak ada perubahan.......,banyak banget spam link dari aplikasi lain saat klik melamar ini aplikasi cari kerja atau aplikasi iklan untuk aplikasi lain dan kebanyakan lowongan di apk lain itu hoax gak ada perubahan,banget spam link aplikasi klik melamar aplikasi cari kerja aplikasi iklan aplikasi kebanyakan lowongan apk hoax gak perubahan,"['banget', 'spam', 'link', 'aplikasi', 'klik', 'melamar', 'aplikasi', 'cari', 'kerja', 'aplikasi', 'iklan', 'aplikasi', 'kebanyakan', 'lowongan', 'apk', 'hoax', 'gak', 'perubahan']",banget spam link aplikasi klik lamar aplikasi cari kerja aplikasi iklan aplikasi banyak lowong apk hoax gak ubah
4,Sangat membantu.,sangat membantu,membantu,['membantu'],bantu
1,Banyak notifikasinya anjirr,banyak notifikasinya anjirr,notifikasinya anjirr,"['notifikasinya', 'anjirr']",notifikasi anjirr
5,Baru coba langsung kasih bintang 5,baru coba langsung kasih bintang 5,coba langsung kasih bintang 5,"['coba', 'langsung', 'kasih', 'bintang', '5']",coba langsung kasih bintang 5
5,"Terimakasih jobstreet,disini saya menemukan pekerjaan yg terbaik👍👍",terimakasih jobstreetdisini saya menemukan pekerjaan yg terbaik,terimakasih jobstreetdisini menemukan pekerjaan yg terbaik,"['terimakasih', 'jobstreetdisini', 'menemukan', 'pekerjaan', 'yg', 'terbaik']",terimakasih jobstreetdisini temu kerja yg baik
1,"Jg prnah pakai apk ini lgi saya prnah mngalami kjadian pnipuan prtama kali sy ngrantau bnyk pabrik/PT, stelah ke pnggil interview didaerah jaktim, sy pakai grab kata abang grabny ini di google gk ada PT yg mau mngadakn interview dalam pikiran sy udh ga enak brhentilah di pom bensin tnya"" bnr di sini ga ada PT stelah itu jalan aj tuh ssuai titik lokasi, habis turun dri grab tiba"" ad sorg laki"" yg nyuruh masuk lakukn interview ky mksa banget, mulai interview ditnya"" eh minta duit,fiks pnipuan",jg prnah pakai apk ini lgi saya prnah mngalami kjadian pnipuan prtama kali sy ngrantau bnyk pabrikpt stelah ke pnggil interview didaerah jaktim sy pakai grab kata abang grabny ini di google gk ada pt yg mau mngadakn interview dalam pikiran sy udh ga enak brhentilah di pom bensin tnya bnr di sini ga ada pt stelah itu jalan aj tuh ssuai titik lokasi habis turun dri grab tiba ad sorg laki yg nyuruh masuk lakukn interview ky mksa banget mulai interview ditnya eh minta duitfiks pnipuan,jg prnah pakai apk lgi prnah mngalami kjadian pnipuan prtama kali sy ngrantau bnyk pabrikpt stelah pnggil interview didaerah jaktim sy pakai grab abang grabny google gk pt yg mngadakn interview pikiran sy udh ga enak brhentilah pom bensin tnya bnr ga pt stelah jalan aj tuh ssuai titik lokasi habis turun dri grab ad sorg laki yg nyuruh masuk lakukn interview ky mksa banget interview ditnya eh duitfiks pnipuan,"['jg', 'prnah', 'pakai', 'apk', 'lgi', 'prnah', 'mngalami', 'kjadian', 'pnipuan', 'prtama', 'kali', 'sy', 'ngrantau', 'bnyk', 'pabrikpt', 'stelah', 'pnggil', 'interview', 'didaerah', 'jaktim', 'sy', 'pakai', 'grab', 'abang', 'grabny', 'google', 'gk', 'pt', 'yg', 'mngadakn', 'interview', 'pikiran', 'sy', 'udh', 'ga', 'enak', 'brhentilah', 'pom', 'bensin', 'tnya', 'bnr', 'ga', 'pt', 'stelah', 'jalan', 'aj', 'tuh', 'ssuai', 'titik', 'lokasi', 'habis', 'turun', 'dri', 'grab', 'ad', 'sorg', 'laki', 'yg', 'nyuruh', 'masuk', 'lakukn', 'interview', 'ky', 'mksa', 'banget', 'interview', 'ditnya', 'eh', 'duitfiks', 'pnipuan']",jg prnah pakai apk lgi prnah mngalami kjadian pnipuan prtama kali sy ngrantau bnyk pabrikpt stelah pnggil interview daerah jaktim sy pakai grab abang grabny google gk pt yg mngadakn interview pikir sy udh ga enak brhentilah pom bensin tnya bnr ga pt stelah jalan aj tuh ssuai titik lokasi habis turun dri grab ad sorg laki yg nyuruh masuk lakukn interview ky mksa banget interview ditnya eh duitfiks pnipuan
1,Lowongan kerja tipu2 semua...ala negara konoha,lowongan kerja tipu2 semuaala negara konoha,lowongan kerja tipu2 semuaala negara konoha,"['lowongan', 'kerja', 'tipu2', 'semuaala', 'negara', 'konoha']",lowong kerja tipu2 semuaala negara konoha
5,Good,good,good,['good'],good
1,Tutup saja lah aplikasi ini. Percuma sudah melamar gak ada. 1 pun. Yang terpangil trus. Ngebung pemberitahuan nya 1 hari sesudah ada email masuk. Baru muncul. Perusahaan kan kira kita yang gak mau bales. Padahal pihak jobstreet nya yang. Ngebung,tutup saja lah aplikasi ini percuma sudah melamar gak ada 1 pun yang terpangil trus ngebung pemberitahuan nya 1 hari sesudah ada email masuk baru muncul perusahaan kan kira kita yang gak mau bales padahal pihak jobstreet nya yang ngebung,tutup aplikasi melamar gak 1 terpangil trus ngebung pemberitahuan nya 1 email masuk muncul perusahaan gak bales jobstreet nya ngebung,"['tutup', 'aplikasi', 'melamar', 'gak', '1', 'terpangil', 'trus', 'ngebung', 'pemberitahuan', 'nya', '1', 'email', 'masuk', 'muncul', 'perusahaan', 'gak', 'bales', 'jobstreet', 'nya', 'ngebung']",tutup aplikasi lamar gak 1 terpangil trus ngebung pemberitahuan nya 1 email masuk muncul usaha gak bales jobstreet nya ngebung
5,Salah satu portal informasi pencari pekerjaan yang baik. Info nya selalu up date dan mudah utk di lamar sesuai dan fungsi pekerjaan nya serta. Info feedback nya juga baik adanya,salah satu portal informasi pencari pekerjaan yang baik info nya selalu up date dan mudah utk di lamar sesuai dan fungsi pekerjaan nya serta info feedback nya juga baik adanya,salah portal informasi pencari pekerjaan info nya up date mudah utk lamar sesuai fungsi pekerjaan nya info feedback nya,"['salah', 'portal', 'informasi', 'pencari', 'pekerjaan', 'info', 'nya', 'up', 'date', 'mudah', 'utk', 'lamar', 'sesuai', 'fungsi', 'pekerjaan', 'nya', 'info', 'feedback', 'nya']",salah portal informasi cari kerja info nya up date mudah utk lamar sesuai fungsi kerja nya info feedback nya
